source,target,weight
139302,103998,1
139302,57150,1
103998,139302,1
103998,57150,1
57150,139302,1
57150,103998,1
1516350,9324,1
9324,1516350,1
234485,230343,1
230343,234485,1
91796,20,1
91796,1522522,1
20,91796,1
20,1522522,1
1522522,91796,1
1522522,20,1
345968,1523902,1
866975,1523902,1
1523902,345968,1
1523902,866975,1
1523902,1523903,1
1523903,1523902,1
36577,3001,1
36577,109327,1
3001,36577,1
3001,109327,1
109327,36577,1
109327,3001,1
31883,135454,1
31883,55037,1
391284,55037,1
135454,55037,1
55037,31883,1
55037,391284,1
55037,135454,1
1528152,17760,1
1528152,102226,1
17760,1528152,1
17760,102226,1
102226,1528152,1
102226,17760,1
192931,105722,1
105722,192931,1
105722,105393,1
105393,105722,1
75799,20,1
213679,1534438,1
1534438,213679,1
664180,32299,1
664180,41110,1
20,32298,1
20,32299,1
20,41110,1
32298,20,1
32298,32299,1
32298,41110,1
32299,664180,1
32299,20,1
32299,32298,1
32299,41110,1
32299,69358,1
41110,664180,1
41110,20,1
41110,32298,1
41110,32299,1
41110,69358,1
69358,32299,1
69358,41110,1
152311,920285,1
920285,152311,1
1413678,1537393,1
1537393,20,1
20,1537393,1
184351,539851,1
539851,184351,1
77424,745253,1
745253,77424,1
232695,232697,1
120190,56778,1
56778,120190,1
527772,110626,1
110626,527772,1
956845,956843,1
956843,956845,1
555732,244020,1
555732,20,1
244020,555732,1
244020,20,1
20,555732,1
20,244020,1
33734,130450,1
33734,891167,1
33734,1566070,1
130450,33734,1
130450,891167,1
130450,1566070,1
891167,33734,1
891167,130450,1
1566070,33734,1
1566070,130450,1
123429,851441,1
851441,123429,1
683650,87261,1
87261,683650,1
1146042,114376,1
1146042,70497,1
114376,1146042,1
114376,70497,1
70497,1146042,1
70497,114376,1
322730,1577295,1
322730,102226,1
1577295,322730,1
1577295,102226,1
102226,322730,1
102226,1577295,1
232793,19138,1
229714,19138,1
19138,232793,1
19138,229714,1
553861,69012,1
69012,553861,1
628202,1581786,1
628202,95148,1
1581786,628202,1
1581786,95148,1
95148,628202,1
95148,1581786,1
1582253,1582254,1
1582254,1582253,1
88067,1588946,1
1588946,88067,1
33349,142604,1
33349,20717,1
142604,33349,1
142604,20717,1
20717,33349,1
20717,142604,1
3785,1598570,1
1598570,3785,1
439775,647279,1
439775,647280,1
647279,439775,1
647279,647280,1
647280,439775,1
647280,647279,1
1610245,1012485,1
1521537,100987,1
1176205,155704,1
125440,985,1
985,125440,1
185330,1620030,1
1620030,185330,1
1626870,20536,1
58128,20536,1
20536,1626870,1
20536,58128,1
1628618,1628619,1
1628619,1628618,1
14748,193540,1
14748,38124,1
193540,14748,1
193540,38124,1
38124,14748,1
38124,193540,1
957215,52889,1
52889,957215,1
1636160,38948,1
38948,1636160,1
221251,39680,1
39680,221251,1
24905,78482,1
78482,24905,1
78482,37139,1
37139,78482,1
222877,1356254,1
222877,1645641,1
222877,1645642,1
1356254,222877,1
1356254,1645641,1
1356254,1645642,1
1645641,222877,1
1645641,1356254,1
1645642,222877,1
1645642,1356254,1
1572365,490114,1
490114,1572365,1
384629,427312,1
427312,384629,1
167719,124926,1
124926,167719,1
15173,326360,1
326360,15173,1
326360,183992,1
183992,326360,1
54060,74860,1
74860,54060,1
891729,44149,1
891729,44148,1
44149,891729,1
44149,44148,1
44148,891729,1
44148,44149,1
67466,20,1
67466,71436,1
20,67466,1
20,71436,1
71436,67466,1
71436,20,1
1674901,1674902,1
1674902,1674901,1
102974,1056135,1
108335,180112,1
180112,108335,1
92475,30300,1
92475,51232,1
92475,74104,1
30300,92475,1
30300,51232,1
30300,74104,1
51232,92475,1
51232,30300,1
74104,92475,1
74104,30300,1
94973,746463,1
746463,94973,1
43363,31395,1
31395,43363,1
1065297,2484,1
711338,2484,1
2484,1065297,1
2484,711338,1
34203,1686517,1
1686517,34203,1
82000,1690623,1
1690623,82000,1
347670,149139,1
149139,347670,1
82000,1167538,1
1167538,82000,1
487801,304458,1
487802,304458,1
304458,487801,1
304458,487802,1
1834366,155857,1
155857,1834366,1
1050914,70772,1
70772,1050914,1
49163,410705,1
49163,1834373,1
410705,49163,1
410705,1834373,1
1834373,49163,1
1834373,410705,1
75278,75279,1
75279,75278,1
607242,155857,1
155857,607242,1
1834374,1834376,1
1834374,1834377,1
1834375,1834377,1
1834376,1834377,1
1834376,20,1
1834377,1834374,1
1834377,1834375,1
1834377,1834376,1
1834377,20,1
20,1834376,1
20,1834377,1
1834379,27687,1
27687,1834379,1
36238,1834382,1
33373,1834383,1
20,1834384,1
1834384,20,1
20,58820,1
1834385,20,1
20,1834385,1
1834387,443040,1
443040,1834387,1
1834389,975614,1
975614,1834389,1
20,102470,1
102470,20,1
1834390,20,1
20,772909,1
772909,20,1
20,143291,1
35751,143291,1
143291,20,1
143291,35751,1
167791,167792,1
167791,70350,1
167792,167791,1
167792,70350,1
70350,167791,1
70350,167792,1
205072,20,1
1995378,127527,1
127527,1995378,1
2000873,2000874,1
2000874,2000873,1
138960,77640,1
77640,138960,1
2001124,53185,1
2001124,42463,1
53185,2001124,1
42463,2001124,1
20,43934,1
43934,20,1
808186,1865652,1
1865652,808186,1
2001164,1701633,1
1701633,2001164,1
2001220,2001222,1
2001234,1965769,1
2001234,2001235,1
1965769,2001234,1
1965769,2001235,1
2001235,2001234,1
2001235,1965769,1
2001374,422773,1
422773,2001374,1
2001526,2001527,1
2001527,2001526,1
43750,87472,1
43750,1152192,1
87472,43750,1
87472,1152192,1
1152192,43750,1
1152192,87472,1
2003905,11354,1
11354,2003905,1
2004115,2004116,1
2004116,2004115,1
2006019,2006020,1
2006019,1934587,1
2006020,2006019,1
2006020,1934587,1
1934587,2006019,1
1934587,2006020,1
2006483,2006484,1
2006484,2006483,1
2007260,2007261,1
2007261,2007260,1
2007263,2007265,1
2007264,2007265,1
2007265,2007263,1
2007265,2007264,1
43972,2007272,1
2007272,43972,1
165433,44170,1
44170,165433,1
2007496,2007497,1
2007497,2007496,1
528913,2007605,1
2007605,528913,1
2007607,823002,1
823002,2007607,1
2007642,2007643,1
2007643,2007642,1
45103,2008257,1
45103,141610,1
2008257,45103,1
2008257,141610,1
141610,45103,1
141610,2008257,1
94746,2008274,1
2008273,2008274,1
2008274,94746,1
2008274,2008273,1
408880,1004448,1
1004448,408880,1
2008534,2008535,1
2008534,2001211,1
2008535,2008534,1
2008535,2001211,1
2001211,2008534,1
2001211,2008535,1
2009963,78211,1
78211,2009963,1
2014926,2014927,1
2014927,2014926,1
2015330,2015331,1
2015330,2015332,1
2015331,2015330,1
2015331,2015332,1
2015332,2015330,1
2015332,2015331,1
1977784,16701,1
2015827,16701,1
16701,1977784,1
16701,2015827,1
113548,573940,1
113548,2015851,1
573940,113548,1
573940,2015851,1
2015851,113548,1
2015851,573940,1
2021927,2021929,1
2021928,2021929,1
2021929,2021927,1
2021929,2021928,1
77390,19148,1
2022475,65984,1
65984,2022475,1
2079808,2079809,1
2079809,2079808,1
2164017,182599,1
2164017,2164018,1
182599,2164017,1
182599,2164018,1
2164018,2164017,1
2164018,182599,1
263187,230770,1
953480,230770,1
230770,263187,1
230770,953480,1
230770,66100,1
66100,230770,1
38523,38527,1
2164062,2164063,1
2164063,2164062,1
59330,19013,1
19013,59330,1
2164085,15522,1
59397,15522,1
15522,2164085,1
15522,59397,1
402546,154115,1
2164093,2164094,1
2164094,2164093,1
190608,2164100,1
190608,753504,1
2164100,190608,1
2164100,753504,1
753504,190608,1
753504,2164100,1
1979506,2164104,1
1979506,2164105,1
2164104,1979506,1
2164104,2164105,1
2164105,1979506,1
2164105,2164104,1
91670,38950,1
38950,91670,1
13310,33839,1
13310,20,1
33839,13310,1
33839,20,1
20,13310,1
20,33839,1
20,583221,1
20,25049,1
25049,20,1
604238,20,1
604238,713148,1
20,604238,1
713148,604238,1
1635244,150,1
1635244,269762,1
150,1635244,1
150,269762,1
269762,1635244,1
269762,150,1
98981,1163694,1
98981,2288483,1
1163694,98981,1
1163694,2288483,1
2288483,98981,1
2288483,1163694,1
2288484,98981,1
2288484,19412,1
98981,2288484,1
98981,19412,1
19412,2288484,1
19412,98981,1
608264,110681,1
416446,110681,1
110681,608264,1
110681,416446,1
19412,203448,1
203448,19412,1
93728,497777,1
93728,223148,1
93728,1554650,1
485369,223148,1
485369,1554650,1
497777,223148,1
497777,1554650,1
223148,93728,1
223148,485369,1
223148,497777,1
223148,1294991,1
223148,1554650,1
223148,24683,1
1294991,223148,1
1294991,1554650,1
1554650,93728,1
1554650,485369,1
1554650,497777,1
1554650,223148,1
1554650,1294991,1
1554650,24683,1
24683,223148,1
24683,1554650,1
821242,23626,1
23626,821242,1
2321048,201260,1
201260,2321048,1
2321248,788975,1
788975,2321248,1
2336564,2336565,1
2336565,2336564,1
938481,931557,1
931557,938481,1
29571,29910,1
29571,13937,1
29910,29571,1
29910,13937,1
13937,29571,1
13937,29910,1
108915,473664,1
884731,473664,1
473664,108915,1
473664,884731,1
229914,2671,1
2671,229914,1
45398,47056,1
47056,45398,1
2244,44855,1
186519,621674,1
20,21620,1
20,21620,1
21620,20,1
21620,20,1
604947,118533,1
118533,604947,1
20,913357,1
20,7980,1
20,7980,1
7980,20,1
7980,20,1
26732,26733,1
26733,26732,1
23800,38245,1
23800,38248,1
23800,38250,1
38245,23800,1
38245,38246,1
38245,38248,1
38245,38249,1
38245,38250,1
38246,38245,1
38246,38248,1
38246,38250,1
38248,23800,1
38248,38245,1
38248,38246,1
38248,38249,1
38248,38250,1
38249,38245,1
38249,38248,1
38249,38250,1
38250,23800,1
38250,38245,1
38250,38246,1
38250,38248,1
38250,38249,1
40809,40810,1
40809,40811,1
40810,40809,1
40810,40811,1
40811,40809,1
40811,40810,1
54031,20,1
24780,33176,1
33176,24780,1
66095,66096,1
66095,66097,1
66095,66098,1
66095,66099,1
66095,66100,1
66096,66095,1
66096,66097,1
66096,66098,1
66096,66099,1
66096,66100,1
66097,66095,1
66097,66096,1
66097,66098,1
66098,66095,1
66098,66096,1
66098,66097,1
66098,66099,1
66098,66100,1
66099,66095,1
66099,66096,1
66099,66098,1
66100,66095,1
66100,66096,1
66100,66098,1
68078,38865,1
38865,68078,1
68888,25203,1
68888,20,1
25203,68888,1
25203,20,1
20,68888,1
20,25203,1
70246,70247,1
70247,70246,1
71230,62909,1
62909,71230,1
79251,25726,1
79251,79252,1
25726,79251,1
25726,79252,1
79252,79251,1
79252,25726,1
27317,19378,1
19378,27317,1
81076,57615,1
57615,81076,1
19578,20,1
20,19578,1
20,70464,1
20,24695,1
70464,24695,1
24695,20,1
24695,70464,1
115226,115227,1
115226,115228,1
115227,115226,1
115227,115228,1
115228,115226,1
115228,115227,1
20748,125379,1
125379,20748,1
3458,127459,1
127459,3458,1
130293,32507,1
134013,49598,1
102093,3380,1
3380,102093,1
140932,20,1
23258,145106,1
23258,145108,1
23258,145109,1
23258,145110,1
145105,145106,1
145105,145108,1
145105,145109,1
145105,145110,1
145106,23258,1
145106,145105,1
145106,145107,1
145106,145108,1
145106,79374,1
145106,145109,1
145106,23447,1
145106,145110,1
145106,145111,1
145107,145106,1
145107,145108,1
145107,145109,1
145107,145110,1
145108,23258,1
145108,145105,1
145108,145106,1
145108,145107,1
145108,79374,1
145108,145109,1
145108,23447,1
145108,145110,1
145108,145111,1
79374,145106,1
79374,145108,1
79374,145109,1
79374,145110,1
145109,23258,1
145109,145105,1
145109,145106,1
145109,145107,1
145109,145108,1
145109,79374,1
145109,23447,1
145109,145110,1
145109,145111,1
23447,145106,1
23447,145108,1
23447,145109,1
23447,145110,1
145110,23258,1
145110,145105,1
145110,145106,1
145110,145107,1
145110,145108,1
145110,79374,1
145110,145109,1
145110,23447,1
145110,145111,1
145111,145106,1
145111,145108,1
145111,145109,1
145111,145110,1
165180,148085,1
148085,165180,1
16695,42558,1
42558,16695,1
20,186443,1
45111,43334,1
43334,45111,1
13135,192605,1
13135,23406,1
13135,89210,1
13135,185344,1
13135,192606,1
192605,13135,1
192605,23406,1
192605,89210,1
192605,185344,1
192605,192606,1
23406,13135,1
23406,192605,1
23406,185344,1
89210,13135,1
89210,192605,1
89210,185344,1
185344,13135,1
185344,192605,1
185344,23406,1
185344,89210,1
185344,192606,1
192606,13135,1
192606,192605,1
192606,185344,1
198426,198427,1
198426,155072,1
12395,155072,1
198427,155072,1
155072,198426,1
155072,12395,1
155072,198427,1
204862,204863,1
204862,204864,1
204862,204865,1
204863,204862,1
204863,204864,1
204863,204865,1
204864,204862,1
204864,204863,1
204865,204862,1
204865,204863,1
212850,165770,1
165770,212850,1
1101,225080,1
225079,225080,1
225080,1101,1
225080,225079,1
190567,42088,1
42088,190567,1
236621,236622,1
236621,236623,1
236622,236621,1
236622,236623,1
236623,236621,1
236623,236622,1
127327,92767,1
92767,127327,1
124490,124489,1
124490,75325,1
124489,124490,1
124489,75325,1
75325,124490,1
75325,124489,1
187745,254637,1
187745,254638,1
187745,41457,1
254637,187745,1
254637,254638,1
254637,41457,1
254638,187745,1
254638,254637,1
254638,41457,1
41457,187745,1
41457,254637,1
41457,254638,1
267193,232696,1
232696,267193,1
232696,56347,1
232696,68534,1
56347,232696,1
68534,232696,1
272519,45169,1
45169,272519,1
274757,274758,1
274758,274757,1
76333,82068,1
82068,76333,1
16671,20,1
20,16671,1
43791,1366,1
43791,34874,1
43791,191481,1
43791,294509,1
43791,294510,1
1366,43791,1
1366,191481,1
1366,294510,1
34874,43791,1
34874,191481,1
34874,294510,1
191481,43791,1
191481,1366,1
191481,34874,1
191481,294509,1
191481,294510,1
294509,43791,1
294509,191481,1
294509,294510,1
294510,43791,1
294510,1366,1
294510,34874,1
294510,191481,1
294510,294509,1
15477,205961,1
54572,205961,1
296150,205961,1
205961,15477,1
205961,54572,1
205961,296150,1
205961,16167,1
16167,205961,1
20,301429,1
301429,20,1
313674,313675,1
313675,313674,1
73954,172382,1
17632,172382,1
172382,73954,1
172382,17632,1
314937,45542,1
314937,1453,1
45542,314937,1
45542,1453,1
1453,314937,1
1453,45542,1
22566,316981,1
72829,316981,1
316981,22566,1
316981,72829,1
16945,102795,1
16945,221767,1
16945,102503,1
102795,16945,1
102795,221767,1
102795,102503,1
221767,16945,1
221767,102795,1
102503,16945,1
102503,102795,1
45507,36578,1
319372,36578,1
36578,45507,1
36578,319372,1
321343,321344,1
321344,321343,1
19270,25203,1
19270,327235,1
25203,19270,1
25203,327235,1
327235,19270,1
327235,25203,1
36452,69340,1
36452,21008,1
69340,36452,1
69340,21008,1
21008,36452,1
21008,69340,1
21537,33156,1
21537,18788,1
16376,18788,1
33156,18788,1
18788,21537,1
18788,16376,1
18788,33156,1
78482,332161,1
332161,78482,1
20,116619,1
20,342070,1
116619,342070,1
342070,20,1
342070,116619,1
349207,212183,1
349208,212183,1
212183,349207,1
212183,349208,1
351796,18995,1
18995,351796,1
20748,139819,1
20748,124361,1
139819,20748,1
124361,20748,1
44286,365129,1
44286,365130,1
365129,365130,1
365130,44286,1
365130,365129,1
365585,341813,1
152756,135533,1
152756,367331,1
135533,152756,1
135533,367331,1
367331,152756,1
367331,135533,1
375748,106941,1
106941,375748,1
382511,97569,1
382511,382512,1
382511,38666,1
97569,382511,1
97569,382512,1
97569,38666,1
97569,199312,1
382512,382511,1
382512,97569,1
382512,38666,1
382512,199312,1
38666,382511,1
38666,97569,1
38666,382512,1
38666,199312,1
199312,97569,1
199312,382512,1
199312,38666,1
383600,383602,1
397049,397050,1
397050,397049,1
102738,3655,1
399729,399730,1
399729,399731,1
399730,399729,1
399730,399731,1
399731,399729,1
399731,399730,1
223180,223179,1
400149,223179,1
223179,223180,1
223179,400149,1
92019,88807,1
88807,92019,1
311757,100074,1
100074,311757,1
425087,425089,1
425088,425089,1
425089,425087,1
425089,425088,1
432664,432665,1
432665,432664,1
439749,439750,1
439750,439749,1
135218,83655,1
135218,455769,1
135218,455770,1
135218,455771,1
135218,455772,1
135218,97321,1
135218,135219,1
135218,455773,1
83655,135218,1
83655,455769,1
83655,455771,1
83655,455773,1
455769,135218,1
455769,83655,1
455769,455770,1
455769,455771,1
455769,455772,1
455769,97321,1
455769,135219,1
455769,455773,1
455770,135218,1
455770,455769,1
455770,455771,1
455770,455773,1
455771,135218,1
455771,83655,1
455771,455769,1
455771,455770,1
455771,455772,1
455771,97321,1
455771,135219,1
455771,455773,1
455772,135218,1
455772,455769,1
455772,455771,1
455772,455773,1
97321,135218,1
97321,455769,1
97321,455771,1
97321,455773,1
135219,135218,1
135219,455769,1
135219,455771,1
135219,455773,1
455773,135218,1
455773,83655,1
455773,455769,1
455773,455770,1
455773,455771,1
455773,455772,1
455773,97321,1
455773,135219,1
456899,125919,1
456900,125919,1
125919,456899,1
125919,456900,1
457226,457227,1
457227,457226,1
470241,280389,1
470241,53341,1
280389,470241,1
280389,53341,1
53341,470241,1
53341,280389,1
470785,48471,1
48471,470785,1
402187,456321,1
251430,31370,1
31370,251430,1
28462,474469,1
21192,57736,1
57736,21192,1
339773,314517,1
314517,339773,1
179910,105722,1
105722,179910,1
516769,516770,1
516770,516769,1
527903,214524,1
527904,214524,1
214524,527903,1
214524,527904,1
254047,528873,1
254047,528874,1
254047,528875,1
528873,254047,1
528873,528874,1
528873,528875,1
528874,254047,1
528874,528873,1
528875,254047,1
528875,528873,1
3750,217474,1
29708,32881,1
32881,29708,1
247738,3817,1
93291,539851,1
539851,93291,1
1354,39192,1
39192,1354,1
20,142499,1
316399,429929,1
429929,316399,1
157782,554655,1
157782,438004,1
157782,97029,1
554655,157782,1
554655,438004,1
554655,97029,1
438004,157782,1
438004,554655,1
438004,97029,1
97029,157782,1
97029,554655,1
97029,438004,1
122773,187374,1
187374,122773,1
577226,20,1
577226,577227,1
20,577226,1
577227,577226,1
578083,152230,1
152230,578083,1
20,501023,1
501023,20,1
501023,501024,1
501024,501023,1
80,93,1
80,29601,1
80,292210,1
93,80,1
93,29601,1
93,292210,1
29601,80,1
29601,93,1
29601,292210,1
292210,80,1
292210,93,1
292210,29601,1
584579,584581,1
584580,584581,1
584581,584579,1
584581,584580,1
585437,73043,1
585437,585438,1
585437,585439,1
73043,585437,1
73043,585438,1
73043,585439,1
585438,585437,1
585438,73043,1
585438,585439,1
585439,585437,1
585439,73043,1
585439,585438,1
587622,356705,1
356705,587622,1
591093,20,1
591093,591095,1
20,591093,1
20,591095,1
591095,591093,1
591095,20,1
592217,592218,1
592218,592217,1
603815,49336,1
49336,603815,1
196782,251808,1
251808,196782,1
290303,198309,1
198309,290303,1
553861,393286,1
553861,69012,1
393286,553861,1
393286,69012,1
69012,553861,1
69012,393286,1
52856,615759,1
615759,52856,1
625125,107269,1
625125,40647,1
107269,625125,1
107269,40647,1
40647,625125,1
40647,107269,1
41110,628203,1
41110,26027,1
628203,41110,1
26027,41110,1
630226,630227,1
630227,630226,1
48780,40151,1
40151,48780,1
129987,634858,1
447729,634858,1
634858,129987,1
634858,447729,1
1653,16214,1
16214,1653,1
642935,106128,1
106128,642935,1
48473,439775,1
48473,647278,1
48473,647279,1
439775,48473,1
439775,647278,1
439775,647279,1
439775,647280,1
647278,48473,1
647278,439775,1
647278,647279,1
647278,647280,1
647279,48473,1
647279,439775,1
647279,647278,1
647279,647280,1
647280,439775,1
647280,647278,1
647280,647279,1
400980,400981,1
400981,400980,1
15652,15651,1
15651,15652,1
79223,38476,1
38476,79223,1
683694,683695,1
683694,124244,1
683695,683694,1
683695,124244,1
124244,683694,1
124244,683695,1
274058,128068,1
128068,274058,1
527772,110626,1
110626,527772,1
17207,88068,1
88068,17207,1
694999,91881,1
91881,694999,1
42501,127320,1
127320,42501,1
185748,700646,1
185748,700647,1
700646,185748,1
700646,700647,1
700647,185748,1
700647,700646,1
701125,701127,1
701126,701127,1
701127,701125,1
701127,701126,1
428188,31591,1
31591,428188,1
128976,160637,1
128976,159671,1
160637,128976,1
160637,159671,1
159671,128976,1
159671,160637,1
67304,24804,1
59293,106353,1
59293,60693,1
106353,59293,1
106353,60693,1
60693,59293,1
60693,106353,1
20783,72401,1
20783,72402,1
20783,722207,1
72401,20783,1
72401,72402,1
72401,722207,1
72402,20783,1
72402,72401,1
72402,722207,1
722207,20783,1
722207,72401,1
722207,72402,1
722608,96653,1
722608,122148,1
96653,722608,1
96653,122148,1
122148,722608,1
122148,96653,1
25681,259554,1
25681,42802,1
25682,42802,1
259554,42802,1
42802,25681,1
42802,25682,1
42802,259554,1
724097,41402,1
724097,12639,1
724097,665304,1
724097,41405,1
41402,724097,1
41402,12639,1
41402,665304,1
41402,41405,1
12639,724097,1
12639,41402,1
12639,41405,1
665304,724097,1
665304,41402,1
665304,41405,1
41405,724097,1
41405,41402,1
41405,12639,1
41405,665304,1
313022,724848,1
313022,20,1
724848,313022,1
724848,20,1
20,313022,1
20,724848,1
44286,150922,1
735210,93442,1
93442,735210,1
736990,361529,1
361529,736990,1
20,740747,1
17729,273032,1
17729,24587,1
17729,141748,1
273032,17729,1
273032,24587,1
273032,141748,1
24587,17729,1
24587,273032,1
141748,17729,1
141748,273032,1
750237,552095,1
552081,552095,1
552095,750237,1
552095,552081,1
102503,40599,1
758040,758041,1
758041,758040,1
89024,44148,1
20,44148,1
330908,44148,1
44148,89024,1
44148,20,1
44148,330908,1
133748,768922,1
768922,133748,1
21373,297022,1
297022,21373,1
23486,778422,1
23486,778423,1
23486,72639,1
778421,778422,1
778421,778423,1
778421,72639,1
778422,23486,1
778422,778421,1
778422,95082,1
778422,778423,1
778422,327477,1
778422,72639,1
778422,245887,1
95082,778422,1
95082,778423,1
95082,72639,1
778423,23486,1
778423,778421,1
778423,778422,1
778423,95082,1
778423,327477,1
778423,72639,1
778423,245887,1
327477,778422,1
327477,778423,1
327477,72639,1
72639,23486,1
72639,778421,1
72639,778422,1
72639,95082,1
72639,778423,1
72639,327477,1
72639,245887,1
245887,778422,1
245887,778423,1
245887,72639,1
43496,48377,1
48377,43496,1
20,793693,1
20,793694,1
20,166979,1
793693,20,1
793693,793694,1
793693,166979,1
793694,793693,1
793694,166979,1
166979,20,1
166979,793693,1
166979,793694,1
12695,412100,1
412100,12695,1
18178,17086,1
17086,18178,1
45542,46878,1
811406,811407,1
811406,299618,1
811407,811406,1
811407,299618,1
299618,811406,1
299618,811407,1
516355,59706,1
40760,59706,1
59706,516355,1
59706,40760,1
59706,22605,1
22605,59706,1
38165,23250,1
40430,258873,1
814100,814101,1
814101,814100,1
663641,190611,1
190611,663641,1
830290,830291,1
830291,830290,1
834991,35418,1
32881,29708,1
29708,32881,1
358179,838510,1
838510,358179,1
50199,20,1
20,50199,1
380603,89369,1
380603,24067,1
89369,380603,1
89369,24067,1
24067,380603,1
24067,89369,1
523383,864009,1
864009,523383,1
20,83719,1
20,11343,1
871937,15719,1
15719,871937,1
345202,84840,1
84840,345202,1
20,874217,1
20,874219,1
874217,874219,1
874219,20,1
874219,874217,1
876039,876041,1
876040,876041,1
876041,876039,1
876041,876040,1
746265,884404,1
884404,746265,1
167277,891722,1
891722,167277,1
197591,147425,1
197591,40850,1
277477,147425,1
277477,40850,1
147425,197591,1
147425,277477,1
147425,40850,1
40850,197591,1
40850,277477,1
40850,147425,1
894417,107351,1
107351,894417,1
218960,20,1
218960,724763,1
20,218960,1
724763,218960,1
119136,901847,1
901847,119136,1
21143,908158,1
908158,21143,1
69358,374973,1
911887,128974,1
911887,911888,1
128974,911887,1
128974,911888,1
911888,911887,1
911888,128974,1
20,320908,1
119576,678801,1
119576,7823,1
678801,119576,1
678801,7823,1
7823,119576,1
7823,678801,1
39918,922216,1
20,922216,1
922216,39918,1
922216,20,1
109964,261243,1
109964,40318,1
44934,40318,1
261243,40318,1
40318,109964,1
40318,44934,1
40318,261243,1
40318,72637,1
72637,40318,1
281663,930302,1
930302,281663,1
171914,28586,1
41918,17327,1
154204,17720,1
17720,154204,1
944877,77929,1
77929,944877,1
125007,322843,1
125007,38124,1
322843,125007,1
322843,38124,1
38124,125007,1
38124,322843,1
954163,954165,1
957103,957105,1
957103,818045,1
957105,957103,1
957105,818045,1
818045,957103,1
818045,957105,1
505129,111797,1
111797,505129,1
957892,957894,1
957893,957894,1
957894,957892,1
957894,957893,1
957894,957895,1
957895,957894,1
961263,961264,1
961264,961263,1
962097,20,1
66105,40810,1
40810,66105,1
35350,969946,1
448566,20,1
20,448566,1
973657,72811,1
519926,72811,1
72811,973657,1
72811,519926,1
697693,783843,1
697693,976233,1
783843,697693,1
783843,976233,1
976233,697693,1
976233,783843,1
204113,470960,1
470960,204113,1
1807,108856,1
108856,1807,1
190214,172823,1
172823,190214,1
994189,623165,1
623165,994189,1
996784,246257,1
246257,996784,1
543195,543196,1
543195,997921,1
997920,543196,1
997920,997921,1
543196,543195,1
543196,997920,1
543196,997921,1
543196,997922,1
997921,543195,1
997921,997920,1
997921,543196,1
997921,997922,1
997922,543196,1
997922,997921,1
52348,999089,1
52348,312794,1
52348,612958,1
999089,52348,1
999089,312794,1
999089,612958,1
312794,52348,1
312794,999089,1
312794,612958,1
612958,52348,1
612958,999089,1
612958,312794,1
52973,52972,1
42075,52972,1
52972,52973,1
52972,42075,1
45542,15738,1
18352,7056,1
20635,861763,1
861763,20635,1
144152,136551,1
144152,38527,1
144152,86014,1
136551,144152,1
136551,38527,1
136551,86014,1
38527,144152,1
38527,136551,1
86014,144152,1
86014,136551,1
1020818,1020820,1
1020819,1020820,1
1020820,1020818,1
1020820,1020819,1
1022574,111840,1
938397,36303,1
36303,938397,1
232697,232698,1
232698,232697,1
682939,1028559,1
682939,1028560,1
1028559,682939,1
1028559,1028560,1
1028560,682939,1
1028560,1028559,1
1028619,1028620,1
1028620,1028619,1
63911,16701,1
132825,16701,1
16701,63911,1
16701,132825,1
1030064,90913,1
1030064,90915,1
1030064,1030065,1
90913,1030064,1
90913,90915,1
90913,1030065,1
90915,1030064,1
90915,90913,1
90915,1030065,1
1030065,1030064,1
1030065,90913,1
1030065,90915,1
1031091,1031092,1
236085,1031092,1
1031092,1031091,1
1031092,236085,1
1031418,1031419,1
1031419,1031418,1
86206,132185,1
86206,895573,1
1033731,895573,1
132185,895573,1
43776,895573,1
895573,86206,1
895573,1033731,1
895573,132185,1
895573,43776,1
303617,1034843,1
303617,236622,1
303617,932794,1
1034843,303617,1
1034843,236622,1
1034843,932794,1
236622,303617,1
236622,1034843,1
236622,932794,1
932794,303617,1
932794,1034843,1
932794,236622,1
18262,319172,1
18261,319172,1
319172,18262,1
319172,18261,1
1041745,1041746,1
1041745,125919,1
1041746,1041745,1
1041746,125919,1
125919,1041745,1
125919,1041746,1
16683,27485,1
27485,16683,1
42919,15315,1
1044102,20,1
1044102,1044104,1
20,1044102,1
1044104,1044102,1
139722,363040,1
363040,139722,1
663757,236210,1
663757,1052036,1
236210,663757,1
236210,1052036,1
1052036,663757,1
1052036,236210,1
32294,32295,1
32295,32294,1
1061085,758041,1
758041,1061085,1
33103,1061147,1
1061146,1061147,1
1061147,33103,1
1061147,1061146,1
28683,80411,1
80411,28683,1
27874,46241,1
27874,16671,1
46241,27874,1
46241,16671,1
16671,27874,1
16671,46241,1
215827,34682,1
215827,108967,1
34682,215827,1
34682,108967,1
108967,215827,1
108967,34682,1
225790,1076735,1
1076735,225790,1
338432,1085695,1
338432,1085697,1
1085694,1085695,1
1085694,1085697,1
20,1085695,1
20,1085697,1
1085695,338432,1
1085695,1085694,1
1085695,20,1
1085695,1085696,1
1085695,20,1
1085695,1085697,1
1085695,1085698,1
1085696,1085695,1
1085696,1085697,1
20,1085695,1
20,1085697,1
1085697,338432,1
1085697,1085694,1
1085697,20,1
1085697,1085695,1
1085697,1085696,1
1085697,20,1
1085697,1085698,1
1085698,1085695,1
1085698,1085697,1
480496,1085814,1
1085814,480496,1
1087213,20,1
1087407,27126,1
865446,27126,1
