source,target,weight
1602697,1602699,1
20,1602699,1
122651,1602699,1
1602698,1602697,1
1602698,1602699,1
1602699,1602697,1
1602699,20,1
1602699,122651,1
1602699,1602698,1
1514108,1605926,1
1514108,1091728,1
1605926,1514108,1
1605926,1091728,1
1091728,1514108,1
1091728,1605926,1
17128,17268,1
11395,17268,1
17268,17128,1
17268,11395,1
17268,503453,1
503453,17268,1
1274060,1607619,1
1274060,50814,1
1607619,1274060,1
1607619,50814,1
50814,1274060,1
50814,1607619,1
1611675,1611676,1
1611675,17163,1
1611675,197967,1
68813,17163,1
68813,197967,1
1611676,17163,1
1611676,197967,1
17163,1611675,1
17163,68813,1
17163,1611676,1
17163,42805,1
17163,197967,1
42805,17163,1
42805,197967,1
197967,1611675,1
197967,68813,1
197967,1611676,1
197967,17163,1
197967,42805,1
1426903,76700,1
1426903,1426904,1
1426903,76701,1
76700,1426903,1
76700,1426904,1
76700,76701,1
1426904,1426903,1
1426904,76700,1
1426904,76701,1
76701,1426903,1
76701,76700,1
76701,1426904,1
325036,79290,1
119504,79290,1
20,79290,1
79290,325036,1
79290,119504,1
79290,20,1
179433,13217,1
13217,179433,1
1620772,1620773,1
1620773,1620772,1
125474,170719,1
125474,142869,1
191206,142869,1
170719,142869,1
142869,125474,1
142869,191206,1
142869,170719,1
46511,1622708,1
1622708,46511,1
701241,1218821,1
71766,1218821,1
1218821,701241,1
1218821,71766,1
1322934,1366232,1
1322934,59701,1
1366232,1322934,1
1366232,59701,1
59701,1322934,1
59701,1366232,1
16557,82980,1
82980,16557,1
82980,1933,1
1933,82980,1
118129,1637216,1
1637216,118129,1
230090,230091,1
230090,1654432,1
230091,230090,1
230091,1654432,1
1654432,230090,1
1654432,230091,1
844356,478335,1
1656671,478335,1
478335,844356,1
478335,1656671,1
237427,1660692,1
237427,20,1
1660692,237427,1
1660692,20,1
20,237427,1
20,1660692,1
100088,21239,1
21239,100088,1
1670008,1427453,1
1427453,1670008,1
1293503,1673143,1
1673143,1293503,1
262848,1691937,1
1691937,262848,1
1696468,57494,1
837420,1375394,1
1375394,837420,1
135860,24966,1
24966,135860,1
20479,47718,1
1864287,1864288,1
1864288,1864287,1
7847,383085,1
7847,1864446,1
383085,7847,1
383085,1864446,1
1864446,7847,1
1864446,383085,1
554662,3948,1
3948,554662,1
1147930,325667,1
1147930,562916,1
1147930,543974,1
325667,1147930,1
325667,562916,1
325667,543974,1
562916,1147930,1
562916,325667,1
562916,543974,1
543974,1147930,1
543974,325667,1
543974,562916,1
847536,1865006,1
1865005,1865006,1
1865006,847536,1
1865006,1865005,1
1366232,1322934,1
1366232,59701,1
1322934,1366232,1
1322934,59701,1
59701,1366232,1
59701,1322934,1
367550,3948,1
3948,367550,1
672703,1866266,1
672703,1866267,1
1866265,1866267,1
1866266,1866267,1
1866267,672703,1
1866267,1866265,1
1866267,1866266,1
1893236,1893237,1
1893237,1893236,1
30477,2018584,1
30477,20,1
30477,2018611,1
2018584,30477,1
2018584,20,1
2018584,2018611,1
20,30477,1
20,2018584,1
2018611,30477,1
2018611,2018584,1
2024748,2024749,1
2024749,2024748,1
1061666,2026744,1
1061666,275584,1
2026744,1061666,1
2026744,275584,1
275584,1061666,1
275584,2026744,1
2026770,98089,1
98089,2026770,1
2027415,2027417,1
2027627,2027628,1
2027627,59701,1
2027628,2027627,1
2027628,59701,1
59701,2027627,1
59701,2027628,1
2028763,2028764,1
2028764,2028763,1
2029034,2029035,1
2029034,2029036,1
2029034,2029037,1
2029034,307183,1
2029035,2029034,1
2029035,2029036,1
2029035,2029037,1
2029035,307183,1
2029036,2029034,1
2029036,2029035,1
2029036,307183,1
2029037,2029034,1
2029037,2029035,1
2029037,307183,1
307183,2029034,1
307183,2029035,1
307183,2029036,1
307183,2029037,1
1762903,1270197,1
1270197,1762903,1
2033144,2033146,1
2033145,2033146,1
2033146,2033144,1
2033146,2033145,1
2033298,2033299,1
2033299,2033298,1
2033392,4708,1
2033513,96079,1
690021,74438,1
690021,1766032,1
74438,690021,1
74438,1766032,1
1766032,690021,1
1766032,74438,1
341954,20,1
261657,31204,1
31204,261657,1
575322,42804,1
575322,197967,1
575322,12049,1
575322,342523,1
575322,20,1
42804,575322,1
42804,197967,1
42804,12049,1
42804,342523,1
42804,20,1
197967,575322,1
197967,42804,1
197967,12049,1
197967,342523,1
197967,20,1
12049,575322,1
12049,42804,1
12049,197967,1
12049,342523,1
12049,20,1
342523,575322,1
342523,42804,1
342523,197967,1
342523,12049,1
20,575322,1
20,42804,1
20,197967,1
20,12049,1
1075803,1650037,1
181009,1650037,1
1650037,1075803,1
1650037,181009,1
20,290799,1
117240,192401,1
117240,51368,1
192401,117240,1
192401,51368,1
51368,117240,1
51368,192401,1
2006423,1161351,1
2006423,13217,1
2339299,1161351,1
2339299,13217,1
1161351,2006423,1
1161351,2339299,1
1161351,13217,1
13217,2006423,1
13217,2339299,1
13217,1161351,1
1099313,690984,1
690984,1099313,1
219290,1518147,1
219290,169813,1
1518147,219290,1
1518147,169813,1
169813,219290,1
169813,1518147,1
370166,2375455,1
2375455,370166,1
357078,57484,1
57484,357078,1
1164619,655504,1
655504,1164619,1
357078,57484,1
57484,357078,1
2944,144869,1
144869,2944,1
27278,325604,1
27278,2571141,1
325604,27278,1
325604,2571141,1
2571141,27278,1
2571141,325604,1
2573455,2573456,1
2573455,809509,1
2573456,2573455,1
2573456,809509,1
809509,2573455,1
809509,2573456,1
2575075,2575076,1
2575075,1503851,1
2575075,114299,1
2575075,2575077,1
114300,1503851,1
114300,114299,1
114300,2575077,1
2575076,1503851,1
2575076,114299,1
2575076,2575077,1
1503851,2575075,1
1503851,114300,1
1503851,2575076,1
1503851,114299,1
1503851,466000,1
1503851,2575077,1
114299,2575075,1
114299,114300,1
114299,2575076,1
114299,1503851,1
114299,466000,1
114299,2575077,1
466000,1503851,1
466000,114299,1
466000,2575077,1
2575077,2575075,1
2575077,114300,1
2575077,2575076,1
2575077,1503851,1
2575077,114299,1
2575077,466000,1
57634,19128,1
19128,57634,1
20,35597,1
645045,645046,1
645045,186168,1
645046,645045,1
645046,186168,1
186168,645045,1
186168,645046,1
475941,458949,1
458949,475941,1
1371974,1371975,1
1371974,1371977,1
20,1371977,1
1371975,1371977,1
1371976,1371977,1
1371977,1371974,1
1371977,20,1
1371977,1371975,1
1371977,1371976,1
